# Best fit model.
# chi^2=2.710200e+01.
# z_eff=0.470567.
# Parameters:   8.8106e-01   8.0168e-01   4.0120e-01   1.9265e-01   2.5189e+00   9.7549e-01
#         ell        C_l_a        C_l_x
   1.0800e+03   5.3907e-06   2.4629e-08
   1.0810e+03   5.3892e-06   2.4609e-08
   1.0820e+03   5.3877e-06   2.4590e-08
   1.0830e+03   5.3863e-06   2.4570e-08
   1.0840e+03   5.3848e-06   2.4551e-08
   1.0850e+03   5.3834e-06   2.4532e-08
   1.0860e+03   5.3819e-06   2.4512e-08
   1.0870e+03   5.3805e-06   2.4493e-08
   1.0880e+03   5.3791e-06   2.4474e-08
   1.0890e+03   5.3776e-06   2.4455e-08
   1.0900e+03   5.3762e-06   2.4436e-08
   1.0910e+03   5.3748e-06   2.4417e-08
   1.0920e+03   5.3733e-06   2.4399e-08
   1.0930e+03   5.3719e-06   2.4380e-08
   1.0940e+03   5.3705e-06   2.4361e-08
   1.0950e+03   5.3691e-06   2.4343e-08
   1.0960e+03   5.3676e-06   2.4324e-08
   1.0970e+03   5.3662e-06   2.4306e-08
   1.0980e+03   5.3648e-06   2.4287e-08
   1.0990e+03   5.3634e-06   2.4269e-08
   1.1000e+03   5.3620e-06   2.4251e-08
   1.1010e+03   5.3606e-06   2.4233e-08
   1.1020e+03   5.3592e-06   2.4215e-08
   1.1030e+03   5.3578e-06   2.4197e-08
   1.1040e+03   5.3565e-06   2.4179e-08
   1.1050e+03   5.3551e-06   2.4162e-08
   1.1060e+03   5.3537e-06   2.4144e-08
   1.1070e+03   5.3523e-06   2.4126e-08
   1.1080e+03   5.3509e-06   2.4109e-08
   1.1090e+03   5.3496e-06   2.4091e-08
   1.1100e+03   5.3482e-06   2.4074e-08
   1.1110e+03   5.3468e-06   2.4057e-08
   1.1120e+03   5.3455e-06   2.4040e-08
   1.1130e+03   5.3441e-06   2.4023e-08
   1.1140e+03   5.3428e-06   2.4006e-08
   1.1150e+03   5.3414e-06   2.3989e-08
   1.1160e+03   5.3401e-06   2.3972e-08
   1.1170e+03   5.3387e-06   2.3955e-08
   1.1180e+03   5.3374e-06   2.3938e-08
   1.1190e+03   5.3360e-06   2.3922e-08
   1.1200e+03   5.3347e-06   2.3905e-08
   1.1210e+03   5.3334e-06   2.3889e-08
   1.1220e+03   5.3321e-06   2.3873e-08
   1.1230e+03   5.3307e-06   2.3856e-08
   1.1240e+03   5.3294e-06   2.3840e-08
   1.1250e+03   5.3281e-06   2.3824e-08
   1.1260e+03   5.3268e-06   2.3808e-08
   1.1270e+03   5.3255e-06   2.3792e-08
   1.1280e+03   5.3242e-06   2.3777e-08
   1.1290e+03   5.3229e-06   2.3761e-08
   1.1300e+03   5.3216e-06   2.3745e-08
   1.1310e+03   5.3203e-06   2.3730e-08
   1.1320e+03   5.3190e-06   2.3714e-08
   1.1330e+03   5.3177e-06   2.3699e-08
   1.1340e+03   5.3164e-06   2.3684e-08
   1.1350e+03   5.3152e-06   2.3669e-08
   1.1360e+03   5.3139e-06   2.3654e-08
   1.1370e+03   5.3126e-06   2.3639e-08
   1.1380e+03   5.3114e-06   2.3624e-08
   1.1390e+03   5.3101e-06   2.3609e-08
   1.1400e+03   5.3088e-06   2.3594e-08
   1.1410e+03   5.3076e-06   2.3580e-08
   1.1420e+03   5.3063e-06   2.3565e-08
   1.1430e+03   5.3051e-06   2.3551e-08
   1.1440e+03   5.3038e-06   2.3537e-08
   1.1450e+03   5.3026e-06   2.3523e-08
   1.1460e+03   5.3014e-06   2.3509e-08
   1.1470e+03   5.3001e-06   2.3495e-08
   1.1480e+03   5.2989e-06   2.3481e-08
   1.1490e+03   5.2977e-06   2.3467e-08
   1.1500e+03   5.2965e-06   2.3453e-08
   1.1510e+03   5.2953e-06   2.3440e-08
   1.1520e+03   5.2940e-06   2.3426e-08
   1.1530e+03   5.2928e-06   2.3413e-08
   1.1540e+03   5.2916e-06   2.3399e-08
   1.1550e+03   5.2904e-06   2.3386e-08
   1.1560e+03   5.2892e-06   2.3373e-08
   1.1570e+03   5.2880e-06   2.3360e-08
   1.1580e+03   5.2869e-06   2.3347e-08
   1.1590e+03   5.2857e-06   2.3334e-08
   1.1600e+03   5.2845e-06   2.3322e-08
   1.1610e+03   5.2833e-06   2.3309e-08
   1.1620e+03   5.2822e-06   2.3297e-08
   1.1630e+03   5.2810e-06   2.3284e-08
   1.1640e+03   5.2798e-06   2.3272e-08
   1.1650e+03   5.2787e-06   2.3260e-08
   1.1660e+03   5.2775e-06   2.3248e-08
   1.1670e+03   5.2764e-06   2.3236e-08
   1.1680e+03   5.2752e-06   2.3224e-08
   1.1690e+03   5.2741e-06   2.3212e-08
   1.1700e+03   5.2729e-06   2.3201e-08
   1.1710e+03   5.2718e-06   2.3189e-08
   1.1720e+03   5.2707e-06   2.3178e-08
   1.1730e+03   5.2695e-06   2.3166e-08
   1.1740e+03   5.2684e-06   2.3155e-08
   1.1750e+03   5.2673e-06   2.3144e-08
   1.1760e+03   5.2662e-06   2.3133e-08
   1.1770e+03   5.2651e-06   2.3122e-08
   1.1780e+03   5.2640e-06   2.3111e-08
   1.1790e+03   5.2629e-06   2.3101e-08
   1.1800e+03   5.2618e-06   2.3090e-08
   1.1810e+03   5.2607e-06   2.3080e-08
   1.1820e+03   5.2596e-06   2.3069e-08
   1.1830e+03   5.2585e-06   2.3059e-08
   1.1840e+03   5.2575e-06   2.3049e-08
   1.1850e+03   5.2564e-06   2.3039e-08
   1.1860e+03   5.2553e-06   2.3029e-08
   1.1870e+03   5.2542e-06   2.3019e-08
   1.1880e+03   5.2532e-06   2.3010e-08
   1.1890e+03   5.2521e-06   2.3000e-08
   1.1900e+03   5.2511e-06   2.2991e-08
   1.1910e+03   5.2500e-06   2.2981e-08
   1.1920e+03   5.2490e-06   2.2972e-08
   1.1930e+03   5.2479e-06   2.2963e-08
   1.1940e+03   5.2469e-06   2.2954e-08
   1.1950e+03   5.2459e-06   2.2945e-08
   1.1960e+03   5.2449e-06   2.2937e-08
   1.1970e+03   5.2438e-06   2.2928e-08
   1.1980e+03   5.2428e-06   2.2919e-08
   1.1990e+03   5.2418e-06   2.2911e-08
   1.2000e+03   5.2408e-06   2.2903e-08
   1.2010e+03   5.2398e-06   2.2895e-08
   1.2020e+03   5.2388e-06   2.2887e-08
   1.2030e+03   5.2378e-06   2.2879e-08
   1.2040e+03   5.2368e-06   2.2871e-08
   1.2050e+03   5.2358e-06   2.2863e-08
   1.2060e+03   5.2349e-06   2.2856e-08
   1.2070e+03   5.2339e-06   2.2848e-08
   1.2080e+03   5.2329e-06   2.2841e-08
   1.2090e+03   5.2320e-06   2.2834e-08
   1.2100e+03   5.2310e-06   2.2827e-08
   1.2110e+03   5.2300e-06   2.2820e-08
   1.2120e+03   5.2291e-06   2.2813e-08
   1.2130e+03   5.2281e-06   2.2806e-08
   1.2140e+03   5.2272e-06   2.2800e-08
   1.2150e+03   5.2263e-06   2.2793e-08
   1.2160e+03   5.2253e-06   2.2787e-08
   1.2170e+03   5.2244e-06   2.2781e-08
   1.2180e+03   5.2235e-06   2.2775e-08
   1.2190e+03   5.2226e-06   2.2769e-08
   1.2200e+03   5.2217e-06   2.2763e-08
   1.2210e+03   5.2207e-06   2.2757e-08
   1.2220e+03   5.2198e-06   2.2752e-08
   1.2230e+03   5.2189e-06   2.2746e-08
   1.2240e+03   5.2180e-06   2.2741e-08
   1.2250e+03   5.2172e-06   2.2736e-08
   1.2260e+03   5.2163e-06   2.2731e-08
   1.2270e+03   5.2154e-06   2.2726e-08
   1.2280e+03   5.2145e-06   2.2721e-08
   1.2290e+03   5.2137e-06   2.2716e-08
   1.2300e+03   5.2128e-06   2.2712e-08
   1.2310e+03   5.2119e-06   2.2707e-08
   1.2320e+03   5.2111e-06   2.2703e-08
   1.2330e+03   5.2102e-06   2.2699e-08
   1.2340e+03   5.2094e-06   2.2695e-08
   1.2350e+03   5.2085e-06   2.2691e-08
   1.2360e+03   5.2077e-06   2.2687e-08
   1.2370e+03   5.2069e-06   2.2684e-08
   1.2380e+03   5.2061e-06   2.2680e-08
   1.2390e+03   5.2052e-06   2.2677e-08
   1.2400e+03   5.2044e-06   2.2674e-08
   1.2410e+03   5.2036e-06   2.2671e-08
   1.2420e+03   5.2028e-06   2.2668e-08
   1.2430e+03   5.2020e-06   2.2665e-08
   1.2440e+03   5.2012e-06   2.2662e-08
   1.2450e+03   5.2004e-06   2.2660e-08
   1.2460e+03   5.1996e-06   2.2657e-08
   1.2470e+03   5.1989e-06   2.2655e-08
   1.2480e+03   5.1981e-06   2.2653e-08
   1.2490e+03   5.1973e-06   2.2651e-08
   1.2500e+03   5.1966e-06   2.2649e-08
